X,Y,Name,small,large,circular,mini_hoop,total_rack
983726.849131525,210794.958381101,182 9 AV,2,0,0,0,2
989449.000744939,203439.657474935,182 E 7 ST,1,0,0,0,1
990818.324777946,187795.662188187,182 FLATBUSH AV,2,0,0,0,2
998984.313695282,204088.437673435,182 NORMAN AV,0,0,1,0,1
988094.007720023,195655.121206775,182 PLYMOUTH ST,1,0,0,0,1
993400.077816531,185237.451753438,182 UNDERHILL AV,2,0,0,0,2
1005351.30752294,233552.762931019,182 WILLIS AV,1,0,0,0,1
1010401.87025644,183631.45430927,1821 PITKIN AV,0,0,1,0,1
1013497.9670826,246844.939102516,1826 ARTHUR AV,2,0,0,0,2
1007362.53119077,184041.157558098,1829 PARK PL,1,0,0,0,1
1015612.15773611,245295.867725611,1829 SOUTHERN BL,0,1,0,0,1
983227.516468778,203932.426502526,183 6 AV,2,0,0,0,2
990457.946889773,183818.555313021,183 7 AV,0,0,0,2,2
986034.286117688,190749.913169444,183 ATLANTIC AV,1,0,0,0,1
990572.09200269,156619.75800468,183 AV U,1,0,0,0,1
999875.607844442,197323.374431938,183 GRAHAM AV,1,0,0,0,1
999223.802389532,203615.317884773,183 NASSAU AV,0,0,2,0,2
1005263.18696427,195897.807073101,183 STARR ST,0,0,2,0,2
986507.949212357,190770.355057687,183 STATE ST,1,0,0,0,1
992092.336993694,185704.792682275,183 STERLING PL,1,0,0,0,1
1003535.87250553,184328.189136267,183 UTICA AV,1,0,0,0,1
1010773.0040286,259414.04782252,183 W 231 ST,0,0,1,0,1
1007333.96333453,195419.499630764,183 WYCKOFF AV,0,0,1,0,1
957918.275092602,152269.660733774,1833 HYLAN BL,1,0,0,0,1
1007388.41171645,183954.47203593,1834 PARK PL,0,1,0,0,1
1046005.36204144,224447.510472268,1836 BELL BL,0,0,2,0,2
994647.526109025,162409.566963106,1839 CONEY ISLAND AV,0,0,2,0,2
988805.653934523,205022.910870105,184 1 AV,2,0,0,0,2
987148.01354903,181406.810464606,184 16 ST,0,1,0,0,1
989392.995607615,204820.460159525,184 AV A,1,0,0,0,1
983933.483560771,204901.892083272,184 BLEECKER ST,1,0,0,0,1
986747.485150605,202231.108054772,184 FORSYTH ST,1,0,0,0,1
995942.356852695,205865.81141527,184 FRANKLIN ST,2,0,0,0,2
995101.274217278,199519.141037777,184 GRAND ST,0,0,1,0,1
995234.656824529,198820.415401101,184 S 2 ST,0,0,1,0,1
984351.995847106,204645.401126429,184 THOMPSON ST,0,1,0,0,1
1010742.96373436,259320.379702777,184 W 231 ST,2,0,0,0,2
994484.005110607,162381.808816522,1840 CONEY ISLAND AV,0,0,1,0,1
989076.326621532,219516.098091021,1841 BROADWAY,1,0,0,0,1
994487.066456199,162364.322302938,1842 CONEY ISLAND AV,0,0,1,0,1
989172.994407192,219529.597735941,1843 BROADWAY,0,1,0,0,1
988710.304387689,205061.876671433,185 1 AV,1,0,0,0,1
989819.15978153,185948.993965521,185 5 AV,1,0,0,0,1
983198.693363696,203994.364042684,185 6 AV,2,0,0,0,2
983639.843400031,210843.78111811,185 9 AV,2,0,0,0,2
990632.64896819,204097.557077765,185 AV C,1,0,0,0,1
996001.941707268,200716.021846101,185 BEDFORD AV,2,0,0,0,2
993091.850742698,191480.11544919,185 CLINTON AV,0,0,2,0,2
986219.60628511,189891.203272685,185 COURT ST,1,0,0,0,1
991918.276318192,190554.68422918,185 DE KALB AV,1,0,0,0,1
995154.744910851,199592.759985015,185 GRAND ST,1,0,0,0,1
985901.605936855,192521.637644351,185 HENRY ST,1,0,0,0,1
988591.421095282,159931.772706106,185 KINGS HY,1,0,0,0,1
986518.349782109,192242.246470854,185 MONTAGUE ST,1,0,0,0,1
999292.250087276,203638.677418098,185 NASSAU AV,0,0,2,0,2
1005357.44464977,195911.004553273,185 STARR ST,0,0,1,0,1
982728.639185697,204416.284130603,185 VARICK ST,0,1,0,0,1
1010817.13353352,259520.119132683,185 W 231 ST,2,0,0,0,2
949572.403989106,162606.943208769,1854 VICTORY BL,2,0,0,0,2
989076.565794274,219706.279797271,1855 BROADWAY,3,0,0,0,3
995727.585300609,159425.494519189,1858 E 14 ST,0,0,2,0,2
988205.253232434,205485.870574102,186 2 AV,0,1,0,0,1
989741.75639303,186018.1988796,186 5 AV,1,0,0,0,1
1029533.65285894,150481.024547264,186 BEACH 116 ST,1,0,0,0,1
994761.023585439,197829.227422848,186 BROADWAY,0,0,1,0,1
999527.858539939,184666.71437785,186 BROOKLYN AV,10,0,0,0,10
991939.389136866,190440.291741431,186 DE KALB AV,0,2,0,0,2
987575.443468437,202297.151229769,186 ORCHARD ST,1,0,0,0,1
1000449.12342969,197484.420041606,186 SCHOLES ST,0,0,1,0,1
983436.207652435,203380.821634606,186 SPRING ST,3,0,0,0,3
993390.106707856,185198.464954764,186 UNDERHILL AV,1,0,0,0,1
1044618.43371294,204853.434503019,18616 UNION TPKE,1,0,0,0,1
988062.788950443,205533.575203106,187 2 AV,0,1,0,0,1
989838.873652861,185861.923929691,187 5 AV,1,0,0,0,1
983201.743554443,204022.781636775,187 6 AV,2,0,0,0,2
986076.994693696,190732.428624347,187 ATLANTIC AV,0,2,0,0,2
995983.102834195,200693.059949771,187 BEDFORD AV,1,0,0,0,1
986171.913467109,189787.365881935,187 COURT ST,2,0,0,0,2
988491.96689786,203113.759504691,187 E 4 ST,1,0,0,0,1
987608.127786279,202472.034410194,187 E HOUSTON ST,1,0,0,0,1
981493.241065949,201342.897888944,187 FRANKLIN ST,1,0,0,0,1
1006708.5400447,195017.786195353,187 IRVING AV,0,0,1,0,1
984686.027331278,201842.242690772,187 LAFAYETTE ST,1,0,0,0,1
1000409.73079194,197103.668834597,187 MONTROSE AV,0,0,1,0,1
987613.94273527,202514.661949605,187 ORCHARD ST,1,0,0,0,1
1003532.57822077,184284.467110857,187 UTICA AV,1,0,0,0,1
1044833.51267911,204963.998586357,18716 UNION TP,1,0,0,0,1
998894.797470108,225191.985033184,1873 2 AV,0,1,0,0,1
998685.330697447,172207.278994933,1875 NOSTRAND AV,0,0,2,0,2
994718.461334601,162094.455388606,1877 CONEY ISLAND AV,0,0,1,0,1
1000528.73777178,230461.304547027,1878 LEXINGTON AV,1,0,0,0,1
988830.035775527,205066.271019608,188 1 AV,1,0,0,0,1
984274.662012279,209991.96523644,188 8 AV,1,0,0,0,1
983693.323936105,210918.467648521,188 9 AV,3,0,0,0,3
989631.764815107,221710.959186852,188 COLUMBUS AV,1,0,0,2,3
988598.78886269,191674.540257186,188 DUFFIELD ST,0,0,2,0,2
995104.918238863,199429.517529353,188 GRAND ST,0,0,1,0,1
984666.344955936,201932.232012108,188 LAFAYETTE ST,1,0,0,0,1
986604.056303605,192043.330858186,188 MONTAGUE ST,0,4,0,0,4
989930.603784353,180278.248745352,188 PROSPECT PK W,3,0,0,0,3
1003368.62644894,184298.546479017,188 UTICA AV,1,0,0,0,1
1002350.59928553,249274.385687187,188 WADSWORTH AV,1,0,0,0,1
984064.793009445,160076.023401856,1880 86 ST,0,0,1,0,1
963355.56703952,159200.77810511,1880 HYLAN BLVD,1,0,0,0,1
1047956.79613069,198324.39277111,18806 JAMAICA AV,1,0,0,0,1
1022231.66713485,242803.066280767,1885 WESTCHESTER AV,2,2,0,0,4
989384.229549021,220051.731206104,1886 BROADWAY,0,2,2,0,4
989801.14899078,167642.983333513,1887 50 ST,0,0,1,0,1
957711.051753774,151747.807774857,1888 HYLAN BL,1,0,0,0,1
994732.386175528,161995.728880018,1889 CONEY ISLAND AV,0,0,1,0,1
988083.015287936,205570.740155026,189 2 AV,0,1,0,0,1
987184.876008108,202357.944087192,189 ALLEN ST,5,0,0,0,5
986109.719693854,190718.95063293,189 ATLANTIC AV,1,0,0,0,1
983894.682457268,204991.88238886,189 BLEECKER ST,1,0,0,0,1
988497.232635364,193606.197483107,189 BRIDGE ST,0,0,2,0,2
989673.868733525,221688.37983568,189 COLUMBUS AV,0,0,0,2,2
1007248.0645562,243289.919637769,189 E 167 ST,1,0,0,0,1
981484.09738344,201376.053006351,189 FRANKLIN ST,1,0,0,0,1
995191.908550441,199557.072064266,189 GRAND ST,1,0,0,0,1
986703.092194781,188925.046740443,189 SMITH ST,1,0,0,0,1
1003525.15960044,184195.200557098,189 UTICA AV,1,0,0,0,1
1001431.9718577,166464.35872227,1890 FLATBUSH AV,1,0,0,0,1
995769.649520949,159140.975731269,1892 E 14 ST,0,0,2,0,2
1008012.1476737,250289.950257108,1893 ANDREW AV S,0,0,1,0,1
1008105.33482328,249769.766586185,1899 UNIVERSITY AV,0,0,1,0,1
985127.123890027,199638.054513857,19 BOWERY,0,1,0,0,1
988595.578567281,201865.580570608,19 CLINTON ST,1,0,0,0,1
985212.793666199,199413.994594514,19 DIVISION ST,1,1,0,0,2
997914.872920781,227919.549131855,19 E 103 ST,0,1,0,0,1
990667.164975271,215071.605011523,19 E 48 ST,1,0,0,0,1
992704.10545519,218718.107889101,19 E 64 ST,0,0,0,1,1
995342.933510855,205150.34762311,19 GREENPOINT AV,0,0,2,0,2
998588.80464378,169760.037170276,19 HILLEL PL,0,0,3,0,3
981689.107800186,200260.450250685,19 HUDSON ST,1,0,0,0,1
1000651.03509936,194905.827429771,19 HUMBOLDT ST,0,0,1,0,1
1007012.63917403,259417.509429768,19 KNOLLS CR,0,0,0,1,1
981900.790119603,199143.02728869,19 PARK PL,1,0,0,0,1
986655.773719862,207433.747583851,19 UNION SQ W,1,2,0,0,3
1010652.01476927,252184.328686193,19 W 183 ST,0,0,1,0,1
985524.937398866,204863.668734521,19 W 4 ST,1,0,0,0,1
988168.939328685,205528.856052443,190 2 AV,1,0,0,0,1
988850.071496606,222182.610474527,190 AMSTERDAM AV,1,0,0,0,1
962861.569996029,171509.614707857,190 BAY ST,1,0,0,0,1
995835.875766441,200754.92531161,190 BEDFORD AV,1,0,0,0,1
983482.320421115,189047.349317357,190 COLUMBIA ST,1,0,0,0,1
986755.791564435,202319.641342267,190 FORSYTH ST,1,0,0,0,1
999958.498426691,197332.900659606,190 GRAHAM AV,1,0,0,0,1
996738.536034614,201151.400240436,190 N 10 ST,2,0,0,0,2
987559.63510111,202360.178334683,190 ORCHARD ST,1,0,0,0,1
983512.725215942,203928.044293433,190 PRINCE ST,2,0,0,0,2
984041.019763023,204718.268106684,190 SULLIVAN ST,1,0,0,0,1
993366.819352865,185163.480444685,190 UNDERHILL AV,1,0,0,0,1
998082.289908782,196503.637226269,190 UNION AV,1,0,0,0,1
988223.627867609,215138.847659186,190 W 44 ST,2,1,0,0,3
989259.798367441,220360.659722105,1900 BROADWAY,0,3,0,0,3
1050580.03530678,191513.322403774,19007 LINDEN BL,1,0,0,0,1
984270.825405777,160081.487629771,1901 86 ST,0,0,4,0,4
1015765.55933219,245849.495883435,1901 SOUTHERN BL,1,0,0,0,1
996637.898768693,163626.255802691,1904 AV N,7,0,0,0,7
994551.140803114,161855.021484271,1904 CONEY ISLAND AV,0,0,1,0,1
988529.793593854,148789.601420939,1904 SURF AV,4,6,0,0,10
994554.203132942,161835.349279523,1906 CONEY ISLAND AV,0,0,1,0,1
983204.515530527,204028.975193933,191 6 AV,2,0,0,0,2
986106.952310935,190645.720464438,191 ATLANTIC AV,1,0,0,0,1
989371.642303854,204876.562737599,191 AV A,1,0,0,0,1
1035957.47465694,153044.472504348,191 BEACH 90 ST,2,0,0,0,2
995947.087158188,200648.229986936,191 BEDFORD AV,1,1,0,0,2
987866.621363774,188398.736441359,191 BOND ST,0,0,1,0,1
985772.502520531,190621.287114352,191 CLINTON ST,3,0,0,0,3
996104.550097853,200063.555631354,191 N 5 ST,0,0,1,0,1
995024.608688191,177975.963651776,191 PARKSIDE AV,0,0,2,0,2
1007663.93249086,250496.555486932,191 W BURNSIDE AV,0,0,1,0,1
984158.92307052,159871.271842852,1910 86 ST,0,0,2,0,2
1013281.50786985,247847.701204598,1910 MONTEREY AV,0,0,3,0,3
999635.76580444,227519.447241768,1915 3 AV,2,0,0,0,2
990647.37367627,156536.347082272,192 AV U,1,0,0,0,1
987467.983381525,199531.503217772,192 EAST BROADWAY,1,1,0,0,2
990909.611012697,187662.342572942,192 FLATBUSH AV,3,0,0,0,3
1000018.91759719,197364.272316024,192 GRAHAM AV,0,0,1,0,1
986540.570866272,188910.822031349,192 SMITH ST,1,0,0,0,1
983376.615908101,203417.25660111,192 SPRING ST,3,0,0,0,3
984346.240609273,188206.830329105,192 UNION ST,1,0,0,0,1
1007722.92253035,194895.601728439,192 WYCKOFF AV,0,0,1,0,1
984233.617146865,159811.157789856,1920 86 ST,0,0,2,0,2
994575.086949438,161693.999824688,1920 CONEY ISLAND AV,0,0,1,0,1
984310.810233936,159962.717526108,1921 86 ST,3,0,6,0,9
994577.872048855,161673.598618776,1922 CONEY ISLAND AV,0,0,1,0,1
1008231.88575128,249925.099608853,1927 UNIVERSITY AV,0,0,1,0,1
988120.136604771,205677.131018355,193 2 AV,1,0,0,0,1
983212.277326033,204052.656248942,193 6 AV,2,0,0,0,2
986142.167463616,190705.108797103,193 ATLANTIC AV,0,1,0,0,1
992969.036683857,191380.244585931,193 CLINTON AV,0,0,4,0,4
989729.811863109,221708.066476107,193 COLUMBUS AV,1,0,0,2,3
986160.549316615,189707.576671436,193 COURT ST,2,0,0,0,2
989693.206621364,203379.596243352,193 E 7 ST,1,0,0,0,1
1000062.26856036,246081.549225107,193 FT WASHINGTON AV,1,0,0,0,1
1006003.20221652,193729.602420017,193 HIMROD ST,0,0,1,0,1
986591.889333189,191682.64358744,193 JORALEMON ST,2,0,0,0,2
998459.804573685,204741.006250188,193 MESEROLE AV,5,0,0,0,5
983579.802181527,203988.521206602,193 PRINCE ST,1,0,0,0,1
986643.736342356,188972.403273016,193 SMITH ST,1,0,0,0,1
983408.216566697,203489.757440358,193 SPRING ST,2,0,0,0,2
1044574.83406261,209571.797441602,19320 HORACE HARDING EXP,0,1,0,0,1
984310.255445018,159747.765200108,1936 86 ST,0,0,4,0,4
1006919.51239178,168584.500807434,1938 RALPH AV,0,1,0,0,1
989730.687189445,185903.43270494,194 5 AV,1,0,0,0,1
962879.845878109,171461.871693105,194 BAY ST,1,0,0,0,1
1029513.2874141,150527.984755188,194 BEACH 116 ST,1,0,0,0,1
995827.317056522,200682.419551104,194 BEDFORD AV,2,0,0,0,2
983468.452338606,189007.638110682,194 COLUMBIA ST,1,0,0,0,1
988805.593567193,202390.984047353,194 E 2 ST,2,0,0,0,2
1000040.52155662,197397.076056182,194 GRAHAM AV,1,0,0,0,1
986603.268903613,191581.725482181,194 JORALEMON ST,0,0,1,0,1
1000554.19572611,202856.909296602,194 KINGSLAND AV,1,0,0,0,1
998686.997360781,232344.115413934,194 LENOX AV,0,1,0,0,1
996496.921688437,200939.965295851,194 N 9 ST,0,1,0,0,1
986531.143063605,188892.240047514,194 SMITH ST,1,0,0,0,1
993371.273412198,185121.220030516,194 UNDERHILL AV,2,0,0,0,2
998061.755172938,196534.957701683,194 UNION AV,1,0,0,0,1
1005496.66221911,193972.890647352,194 WILSON AV,0,0,1,0,1
1000168.92418694,242512.935627431,1940 AMSTERDAM AV,1,0,0,0,1
1007301.40139177,185025.879998103,1941 BERGEN ST,0,0,1,0,1
989049.408696353,221166.887112275,1941 BROADWAY,0,0,2,0,2
1000159.46291977,225715.236611351,1944 1 AV,0,0,1,0,1
988890.413607523,221228.792828351,1945 BROADWAY,3,0,0,0,3
1008313.39739928,250024.644685358,1945 UNIVERSITY AV,0,0,1,0,1
1000169.97339745,225734.189001277,1948 1 AV,0,0,1,0,1
989806.434741363,185800.344984606,195 5 AV,1,0,0,0,1
983247.196875602,203965.57965143,195 6 AV,2,0,0,0,2
983670.32660678,210972.389456689,195 9 AV,2,0,0,0,2
989417.073971525,204983.685554847,195 AV A,1,0,0,0,1
995910.794579864,200603.035523519,195 BEDFORD AV,0,1,0,0,1
994825.562170282,197963.693361267,195 BROADWAY,0,0,2,0,2
986152.507994115,189689.72401686,195 COURT ST,1,0,0,0,1
989695.152483612,203354.457842186,195 E 7 ST,1,0,0,0,1
987687.124347448,202485.16168052,195 E HOUSTON ST,1,0,0,0,1
995771.781078354,207305.9318946,195 FRANKLIN ST,1,0,0,0,1
999676.354305938,197623.455196604,195 GRAHAM AV,0,0,1,0,1
995220.504621863,199463.452172771,195 GRAND ST,1,0,0,0,1
989901.340719521,176070.984850183,195 GREENWOOD AV,0,0,1,0,1
981954.908777773,202707.268519774,195 HUDSON ST,0,1,0,0,1
1002594.67786561,198274.35678193,195 MORGAN AV,0,0,2,0,2
986678.693293437,188852.178447857,195 SMITH ST,1,0,0,0,1
983394.359639019,203540.764228106,195 SPRING ST,1,0,0,0,1
992725.539795518,186653.352793023,195 ST MARK'S AV,0,0,1,0,1
984414.393032029,199381.550761774,195 WORTH ST,1,0,0,0,1
1000078.95914377,225591.310350016,1951 1 AV,0,0,1,0,1
984429.378894448,159648.668941602,1952 86 ST,0,0,2,0,2
1000111.32161185,225649.260693431,1955 1 AV,0,0,1,0,1
984565.993778691,159805.330701768,1955 86 ST,0,0,2,0,2
1008513.49509619,250494.112250358,1955 UNIVERSITY AV,0,0,1,0,1
1008376.67187902,250102.311852857,1959 UNIVERSITY AV,0,0,1,0,1
988866.879533857,205161.368270352,196 1 AV,1,0,0,0,1
988231.559610277,205627.235448852,196 2 AV,1,0,0,0,1
985212.095832944,210031.332283691,196 7 AV,1,0,0,0,1
1001109.44067861,184812.398797765,196 ALBANY AV,2,0,0,0,2
995802.660281688,200651.439626187,196 BEDFORD AV,1,0,0,0,1
992947.657789603,191452.374362931,196 CLINTON AV,2,0,0,0,2
988267.580863684,207353.443610609,196 E 18 ST,1,0,0,0,1
1000025.25780761,197420.747596771,196 GRAHAM AV,1,0,0,0,1
1000604.61491661,202898.840971276,196 KINGSLAND AV,1,0,0,0,1
986531.145360187,188869.287337527,196 SMITH ST,1,0,0,0,1
982294.057377696,201145.717180938,196 WEST BROADWAY,1,0,0,0,1
984614.865072027,159768.170014933,1961 86 ST,0,0,2,0,2
984567.661426276,159675.995002434,1964 86 ST,0,0,2,0,2
1010702.21676861,249274.047105193,1964 GRAND CONC,0,0,1,0,1
1008403.74990886,250135.493545026,1965 UNIVERSITY AV,0,0,1,0,1
1011819.13120145,248731.699436605,1965 WEBSTER AV,0,0,1,0,1
1000244.10185811,225865.762557015,1968 1 AV,0,0,2,0,2
984529.065702945,159583.091316849,1968 86 ST,0,0,2,0,2
982906.967241108,211430.384931773,197 10 AV,1,0,0,0,1
988263.162237361,207258.716437846,197 3 AV,2,0,0,0,2
990342.312606603,183651.663586438,197 7 AV,0,0,0,2,2
983724.638834104,211083.509641275,197 9 AV,2,0,0,0,2
986185.985617444,190689.446098775,197 ATLANTIC AV,1,0,0,0,1
995894.17190969,200582.624803185,197 BEDFORD AV,1,0,0,0,1
995044.334370524,200389.137001187,197 BERRY ST,3,0,0,0,3
992092.984630197,190571.863656774,197 DE KALB AV,0,1,0,0,1
987517.060055032,199466.658859268,197 EAST BROADWAY,1,2,0,0,3
984477.323024273,199363.334590852,197 WORTH ST,1,0,0,0,1
1007475.75078061,195311.428980768,197 WYCKOFF AV,0,0,1,0,1
1015873.36456278,246566.288741186,1973 SOUTHERN BL,1,0,0,0,1
984594.598380283,159510.591461852,1974 86 ST,0,0,2,0,2
1000314.63518161,225988.589739189,1976 1 AV,0,0,1,0,1
984710.941979602,159692.756123766,1977 86 ST,0,0,2,0,2
988924.512948781,205240.439306438,198 1 AV,1,0,0,0,1
1000022.46909927,197445.520185024,198 GRAHAM AV,0,0,1,0,1
995290.633746698,198261.557923019,198 S 4 ST,3,0,0,0,3
993375.172682613,185079.323788851,198 UNDERHILL AV,2,0,0,0,2
998059.524206281,196557.909427434,198 UNION AV,1,0,0,0,1
984601.538983196,159597.300934106,1980 86 ST,0,0,2,0,2
986208.449155197,190682.52550894,199 ATLANTIC AV,1,0,0,0,1
990136.946875602,204607.859862939,199 AV B,0,0,8,0,8
995806.031994104,200556.350905597,199 BEDFORD AV,1,0,0,0,1
983820.958851442,205036.332103103,199 BLEECKER ST,1,0,0,0,1
986086.957272187,202006.621299013,199 BOWERY,1,0,0,0,1
980874.153721437,200632.895700023,199 CHAMBERS ST,9,13,0,0,22
986126.441117108,189656.932415769,199 COURT ST,1,0,0,0,1
988214.017322525,189143.114873856,199 DEAN ST,0,0,2,0,2
992475.494691938,214879.782888606,199 E 51 ST,0,0,1,0,1
995285.350292698,199517.038023606,199 GRAND ST,1,5,1,0,7
984799.395214781,202058.293111682,199 LAFAYETTE ST,1,2,0,0,3
1004118.22140644,234316.097362354,199 LINCOLN AV,0,0,1,0,1
986354.350438192,190340.43268919,199 PACIFIC ST,1,0,0,0,1
1003515.81742753,184082.251307935,199 UTICA AV,1,0,0,0,1
1051285.0253666,196717.541326016,19911 HOLLIS AV,3,0,0,0,3
1051310.26383319,196614.140942276,19914 HOLLIS AV,1,0,0,0,1
1051296.56963485,196653.450903013,19923 HOLLIS AV,1,0,0,0,1
989073.932925522,221801.925212264,1995 BROADWAY,1,0,0,0,1
989316.591889024,221630.737890601,1998 BROADWAY,2,0,0,0,2
1008530.24637502,250341.471151441,1999 UNIVERSITY AV,0,0,1,0,1
985430.764030769,186494.149043187,2 3 ST,2,0,0,0,2
983741.858944029,186539.302168101,2 4 PL,0,0,1,0,1
986252.729250357,205240.071853101,2 ASTOR PL,1,0,0,0,1
986169.675610691,158406.029038444,2 BAY 31 ST,0,0,5,0,5
1009111.12743111,182805.259439349,2 BELMONT AV,0,0,1,0,1
986440.799084187,203489.477257192,2 BLEECKER ST,2,0,0,0,2
980803.070858359,195897.705367267,2 BROADWAY,0,0,2,0,2
985716.751319692,195367.040746182,2 CADMAN PLZ W,1,0,0,0,1
983171.531016439,204004.566450104,2 CHARLTON ST,3,0,0,0,3
988466.108681858,219529.464534104,2 COLUMBUS AV,2,0,0,0,2
989147.97772494,213099.11912711,2 E 39 ST,0,0,2,0,2
995921.198758528,225071.963619694,2 E 91 ST,6,0,2,0,8
1002748.40360802,196274.300414607,2 GRATTAN ST,0,0,3,0,3
1002773.16963461,196519.51350686,2 HARRISON PL,0,0,1,0,1
997308.622820944,200342.157436356,2 HAVEMEYER ST,0,0,1,0,1
995932.756806269,199320.602392852,2 HOPE ST,1,0,0,0,1
983451.48222819,204290.919880018,2 KING ST,1,0,0,0,1
1003085.15752769,197137.657283694,2 KNICKERBOCKER AV,0,0,2,0,2
983153.30697152,199396.512346014,2 LAFAYETTE ST,0,1,0,0,1
995501.571316943,177384.511422604,2 LENOX RD,0,0,1,0,1
989404.529705271,220977.506585523,2 LINCOLN SQ,2,0,0,0,2
984843.264221519,199082.806608602,2 OLIVER ST,1,0,0,0,1
989072.441786781,211185.995984852,2 PARK AV,0,0,1,0,1
1008371.79820111,186463.103501603,2 SOMERS ST,0,0,1,0,1
993841.52837719,190523.670839772,2 ST JAMES PL,1,0,0,0,1
988494.153573275,215968.114701435,2 TIMES SQ,1,0,0,0,1
1006417.93170202,243254.170037359,2 TUDOR PL,1,0,0,0,1
998338.513477698,229847.122048348,2 W 111 ST,1,0,0,0,1
985851.833070531,207188.850435853,2 W 13 ST,5,0,0,0,5
1010827.28508803,252029.67610836,2 W 183 ST,0,0,1,0,1
988074.043193027,211502.787017941,2 W 32 ST,2,0,0,0,2
985976.154344186,204862.239275441,2 WASHINGTON PL,4,0,0,0,4
979969.140111521,196326.654312521,2 WASHINGTON ST,3,2,0,0,5
1007580.54453428,189262.928610608,2 WEIRFIELD ST,0,0,1,0,1
983220.781246021,201970.140728936,2 WOOSTER ST,1,0,0,0,1
988202.951399773,202601.461644769,20 AV A,2,0,0,0,2
989604.532914191,202018.436564103,20 AV C,1,0,0,0,1
993071.110954776,198189.24179469,20 BROADWAY,0,0,5,0,5
988668.489838779,201815.680407941,20 CLINTON ST,1,0,0,0,1
986576.485820696,207732.127236441,20 E 16 ST,0,0,1,0,1
990410.761944771,214521.031965688,20 E 46 ST,1,0,0,0,1
1010136.30188994,250199.219795525,20 E BURNSIDE AV,0,0,1,0,1
986283.221643448,195245.03081961,20 FRONT ST,1,0,0,0,1
1000356.35327403,194814.547756687,20 GRAHAM AV,1,0,0,0,1
987921.254784688,195765.486471608,20 JAY ST,0,1,2,0,3
994641.19344452,201213.441454932,20 N 5 ST,0,0,1,0,1
985664.29243511,205834.619220436,20 UNIVERSITY PL,2,0,0,0,2
985669.177595943,207605.634379193,20 W 14 ST,2,0,0,0,2
986376.573818937,208905.985453025,20 W 20 ST,1,0,0,0,1
986674.151963949,209333.738862604,20 W 22 ST,1,1,0,0,2
986862.286758274,209540.698750526,20 W 23 ST,1,0,0,0,1
987591.165877938,210915.412536517,20 W 29 ST,2,0,0,0,2
1009605.79802969,250370.262432441,20 W BURNSIDE AV,0,0,1,0,1
987148.04307653,220644.85994111,20 WEST END AV,0,0,0,1,1
987321.142467856,181300.083643943,200 16 ST,2,0,0,0,2
988224.061593771,205718.681460187,200 2 AV,1,0,0,0,1
989704.622937113,185862.257918522,200 5 AV,1,0,0,0,1
987162.109977528,209595.382696271,200 5 AV,1,0,0,0,1
985266.961208776,210043.3575221,200 7 AV,1,0,0,0,1
983824.112716526,211033.22955811,200 9 AV,2,0,0,0,2
1001091.76978219,184694.343915775,200 ALBANY AV,1,0,0,0,1
987429.33516486,202523.381092265,200 ALLEN ST,1,0,0,0,1
986121.102217019,190560.104165852,200 ATLANTIC AV,1,0,0,0,1
1029498.22215553,150562.93186377,200 BEACH 116 ST,2,0,0,0,2
995728.940940946,200613.15000461,200 BEDFORD AV,1,1,0,0,2
985986.878076032,202182.950014606,200 BOWERY,1,0,0,0,1
994900.772321686,197784.840044439,200 BROADWAY,1,0,0,0,1
986604.729858696,193675.891569436,200 CADMAN PLZ W,1,0,1,0,2
